id,web_name,first_name,second_name,team,element_type,now_cost,cost_change_start,cost_change_event,status,chance_of_playing_next_round,news,news_added,form,total_points,points_per_game,minutes,starts,selected_by_percent,transfers_in_event,transfers_out_event,goals_scored,assists,clean_sheets,goals_conceded,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,expected_goals,expected_assists,expected_goal_involvements,expected_goals_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,defensive_contribution,defensive_contribution_per_90,penalties_order,corners_and_indirect_freekicks_order,direct_freekicks_order,value_season,ep_this,ep_next
573,Sanchez,Juanlu,Sánchez,3,2,44,-1,0,a,,,,0.0,0,0.0,0,0,0.2,22,38,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
608,Jebbison,Daniel,Jebbison,3,4,50,0,0,a,,,,0.4,2,1.0,16,0,0.1,130,101,0,0,0,2,0,0,0,0,10,3.4,0.8,17.0,2.1,0.10,0.00,0.10,0.56,0.0,0.56,2.02,1,5.62,,,,0.4,0.4,0.4
615,Di Gregorio,Michele,Di Gregorio,3,1,45,0,0,a,,,,0.0,0,0.0,0,0,0.0,31,16,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
82,Kelleher,Caoimhín,Kelleher,4,1,50,0,0,a,,,,4.0,20,4.0,450,5,6.1,3026,1216,0,0,2,4,0,0,17,0,97,101.6,0.0,0.0,10.1,0.00,0.01,0.01,0.0,0.0,0.0,1.26,0,0.0,,,,4.0,4.0,4.0
83,Valdimarsson,Hákon Rafn,Valdimarsson,4,1,45,0,0,a,,,,0.0,0,0.0,0,0,0.1,41,42,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
84,Collins,Nathan,Collins,4,2,54,-1,0,i,0,Calf injury - Unknown return date,2026-09-05T18:00:06.182495Z,2.0,10,3.3,196,3,1.0,16,1486,0,0,1,1,1,0,0,0,39,40.6,22.4,51.0,11.4,0.51,0.05,0.56,0.23,0.02,0.25,0.98,17,7.81,,,,1.9,0.0,0.0
85,Van den Berg,Sepp,van den Berg,4,2,49,-1,0,i,0,Groin injury - Unknown return date,2026-08-15T15:30:06.416627Z,0.0,0,0.0,0,0,0.1,6,44,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
86,Lewis-Potter,Keane,Lewis-Potter,4,3,55,0,0,a,,,,4.4,22,4.4,406,5,1.8,626,1490,1,1,2,4,0,0,0,3,85,94.6,94.2,49.0,23.7,1.21,0.79,2.00,0.27,0.18,0.45,1.26,38,8.42,,,1,4.0,4.4,4.4
87,Ajer,Kristoffer,Ajer,4,2,45,0,0,a,,,,4.2,21,4.2,450,5,4.0,2058,3636,0,0,2,4,1,0,0,1,73,84.8,22.7,45.0,15.3,0.13,0.08,0.21,0.03,0.02,0.05,1.26,50,10.0,,,,4.7,4.2,4.2
88,Kayode,Michael,Kayode,4,2,46,1,0,a,,,,4.6,23,4.6,294,4,7.7,2559,2585,1,0,2,1,0,0,0,1,72,61.2,31.9,56.0,14.9,0.55,0.43,0.98,0.17,0.13,0.3,0.99,16,4.9,,,,5.0,4.6,4.6
89,Henry,Rico,Henry,4,2,44,-1,0,a,,,,0.2,1,1.0,2,0,0.2,38,89,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0.0,0.0,0.0,0.0,0,0.0,,,,0.2,0.2,0.2
90,Hickey,Aaron,Hickey,4,2,45,0,0,a,,,,1.0,5,1.0,152,1,0.1,29,28,0,0,0,3,0,0,0,0,17,21.6,7.5,6.0,3.5,0.03,0.06,0.09,0.02,0.04,0.06,1.82,17,10.07,,,,1.1,1.0,1.0
92,Ji-soo,Kim,Ji-soo,4,2,45,0,0,a,,,,0.0,0,0.0,0,0,0.0,15,17,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
93,Schuster,Jannik,Schuster,4,2,45,0,0,a,,,,4.2,21,7.0,253,2,0.2,4624,161,0,1,1,3,0,0,0,3,59,39.4,0.7,12.0,5.2,0.10,0.54,0.64,0.04,0.19,0.23,1.49,38,13.52,,,,4.7,4.2,4.2
94,Schade,Kevin,Schade,4,3,61,1,0,a,,,,7.8,39,7.8,447,5,8.1,53785,1994,3,2,2,4,0,0,0,6,138,134.8,44.5,129.0,30.8,1.52,0.32,1.84,0.31,0.06,0.37,1.27,34,6.85,2,,,6.4,7.8,7.8
95,O.Dango,Dango,Ouattara,4,3,63,-2,0,a,,,,1.4,7,1.4,179,2,0.5,129,639,0,0,1,1,0,0,0,0,34,25.2,59.3,23.0,10.8,0.09,0.39,0.48,0.05,0.2,0.25,1.41,28,14.08,,4,,1.1,1.4,1.4
96,Damsgaard,Mikkel,Damsgaard,4,3,54,-1,0,a,,,,3.2,16,3.2,283,3,0.4,291,234,0,1,2,1,0,0,0,3,74,34.2,95.0,37.0,16.6,0.17,0.73,0.90,0.05,0.23,0.28,0.97,31,9.86,,2,3,3.0,3.2,3.2
97,Jensen,Mathias,Jensen,4,3,54,-1,0,i,0,Unspecified injury - Expected back 10 Oct,2026-08-30T12:30:08.176795Z,1.2,6,6.0,66,1,0.1,5,87,0,1,1,0,0,0,0,0,22,12.6,46.2,13.0,7.2,0.08,0.34,0.42,0.11,0.46,0.57,0.64,5,6.82,3,1,2,1.1,0.0,0.0
98,Janelt,Vitaly,Janelt,4,3,50,0,0,a,,,,5.6,28,5.6,450,5,2.6,4176,1709,2,0,2,4,3,0,0,3,109,146.0,91.7,45.0,28.3,0.53,0.44,0.97,0.11,0.09,0.2,1.26,64,12.8,,3,,5.6,5.6,5.6
99,Milambo,Antoni,Milambo,4,3,50,0,0,i,0,Knee injury - Unknown return date,2026-07-23T12:01:23.384798Z,0.0,0,0.0,0,0,0.0,2,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
100,Carvalho,Fábio,Freitas Gouveia Carvalho,4,3,50,0,0,a,100,,2026-08-18T13:58:17.442072Z,1.2,6,6.0,3,0,0.0,157,22,1,0,0,0,0,0,0,0,23,0.0,0.0,0.0,0.0,0.43,0.00,0.43,12.9,0.0,12.9,3.9,0,0.0,,,,1.2,1.2,1.2
102,Yarmoliuk,Yehor,Yarmoliuk,4,3,48,-2,0,a,,,,1.8,9,1.8,216,2,0.7,170,300,0,1,1,4,1,0,0,0,50,29.6,39.5,13.0,8.3,0.10,0.30,0.40,0.04,0.12,0.16,1.91,26,10.83,,,,1.9,1.8,1.8
103,Dasilva,Josh,Dasilva,4,3,49,-1,0,i,0,Hamstring injury - Expected back 10 Oct,2026-09-04T13:30:08.371955Z,0.0,0,0.0,0,0,0.0,1,12,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
105,Anthony,Jaidon,Anthony,4,3,59,-1,0,a,,,,3.0,15,3.0,267,3,0.1,489,74,1,0,2,3,1,0,0,2,59,28.4,78.3,21.0,12.7,1.15,0.54,1.69,0.39,0.18,0.57,1.18,26,8.76,,,,2.5,3.0,3.0
106,Thiago,Igor Thiago,Nascimento Rodrigues,4,4,78,-2,0,a,,,,2.0,10,2.0,442,5,8.9,10097,5019,1,0,2,4,2,0,0,0,37,20.6,27.6,116.0,16.2,3.13,0.16,3.29,0.64,0.03,0.67,1.27,19,3.87,1,,,1.3,2.0,2.0
107,Furo,Kaye,Furo,4,4,45,0,0,i,0,Unspecified injury - Unknown return date,2026-09-14T14:00:09.985723Z,0.0,0,0.0,0,0,1.0,108,1350,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
108,Wilson,Callum,Wilson,4,4,54,-1,-1,a,,,,0.6,3,1.0,13,0,0.3,199,394,0,0,0,0,0,0,0,0,9,3.2,10.4,12.0,2.6,0.07,0.04,0.11,0.48,0.28,0.76,1.04,2,13.85,,,,0.6,0.6,0.6
565,M.Sangaré,Mamadou,Sangaré,4,3,56,1,-1,a,,,,4.4,22,4.4,321,4,10.9,1069,32267,0,2,1,3,2,0,0,3,76,74.2,57.8,40.0,16.9,0.41,0.65,1.06,0.11,0.18,0.29,1.21,48,13.46,,,,3.9,4.4,4.4
620,Diouf,El Hadji Malick,Diouf,4,2,45,0,0,a,,,,0.5,2,1.0,39,0,0.1,83,123,0,0,0,0,0,0,0,0,7,3.4,1.0,0.0,0.4,0.00,0.01,0.01,0.0,0.02,0.02,1.45,2,4.62,,,,0.4,0.5,0.5
657,Nunes,Gustavo,Nunes Fernandes Gomes,4,3,45,0,0,a,,,,0.0,0,0.0,0,0,0.0,67,36,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
660,Fredrick,Benjamin,Fredrick,4,2,40,0,0,a,,,,0.0,0,0.0,0,0,0.0,70,3,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,1.1,1.1
661,Balcombe,Ellery,Balcombe,4,1,40,0,0,a,,,,0.0,0,0.0,0,0,0.0,530,47,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,1.0,1.0
109,Verbruggen,Bart,Verbruggen,5,1,45,0,0,a,,,,3.6,18,3.6,377,5,21.7,5459,9534,0,0,2,5,0,0,10,0,83,93.8,3.0,0.0,9.7,0.00,0.20,0.20,0.0,0.05,0.05,1.68,0,0.0,,,,4.0,3.6,3.6
111,Steele,Jason,Steele,5,1,40,0,0,a,,,,0.0,0,0.0,0,0,4.2,1495,1120,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
113,F.Kadıoğlu,Ferdi,Kadıoğlu,5,2,44,-1,0,a,100,,2026-08-23T13:00:07.595211Z,1.8,9,2.2,274,4,1.6,294,1057,0,0,1,5,0,0,0,0,32,21.8,44.6,27.0,9.4,0.11,0.11,0.22,0.04,0.04,0.08,2.19,7,2.3,,3,,2.0,1.8,1.8
114,Boscagli,Olivier,Boscagli,5,2,45,0,0,a,,,,2.8,14,2.8,364,5,0.3,91,82,0,0,2,5,1,0,0,0,72,64.2,110.5,19.0,19.4,0.06,0.51,0.57,0.01,0.13,0.14,1.69,23,5.69,,,,3.1,2.8,2.8
115,De Cuyper,Maxim,De Cuyper,5,2,49,4,0,a,,,,6.6,33,6.6,350,5,25.3,28687,2178,1,3,2,5,1,0,0,4,107,93.8,138.0,53.0,28.6,1.53,0.44,1.97,0.39,0.11,0.5,1.79,10,2.57,,2,4,6.7,6.6,6.6
116,Dunk,Lewis,Dunk,5,2,45,0,0,a,,,,4.4,22,5.5,360,4,1.5,1667,424,1,0,2,5,1,0,0,1,79,116.2,14.6,11.0,14.3,0.03,0.09,0.12,0.01,0.02,0.03,1.76,23,5.75,,,3,4.9,4.4,4.4
117,Coppola,Diego,Coppola,5,2,45,0,0,a,,,,0.0,0,0.0,0,0,0.0,8,9,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
118,Igor,Igor Julio,dos Santos de Paulo,5,2,45,0,0,u,0,Has joined Burnley permanently,2026-09-02T15:38:15.529699Z,0.0,0,0.0,0,0,0.0,0,47,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
119,Costinha,João Pedro,Loureiro da Costa,5,2,45,0,0,a,,,,0.6,3,0.8,54,0,0.0,10,13,0,0,0,0,1,0,0,0,16,15.2,17.0,18.0,5.0,0.12,0.16,0.28,0.2,0.27,0.47,0.47,6,10.0,,,,0.7,0.6,0.6
120,Svoboda,Michael,Svoboda,5,2,50,0,0,a,,,,0.0,0,0.0,0,0,0.1,60,43,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
121,Mitoma,Mitoma,Kaoru,5,3,59,-1,0,i,0,Hamstring injury - Expected back 10 Oct,2026-07-24T18:30:10.661894Z,0.0,0,0.0,0,0,0.0,13,15,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
122,Minteh,Yankuba,Minteh,5,3,59,-1,0,i,0,Leg injury - Expected back 28 Nov,2026-08-14T18:00:06.418033Z,0.0,0,0.0,0,0,0.0,7,28,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,5,,0.0,0.0,0.0
123,Hinshelwood,Jack,Hinshelwood,5,3,59,-1,0,i,0,Ankle injury - Expected back 10 Oct,2026-08-27T19:30:07.780933Z,3.2,16,16.0,63,1,0.6,29,998,2,0,1,0,0,0,0,3,54,72.8,13.4,59.0,14.5,1.41,0.02,1.43,2.01,0.03,2.04,0.27,3,4.29,,,,2.7,0.0,0.0
124,Groß,Pascal,Groß,5,3,57,2,0,a,,,,6.8,34,6.8,377,5,21.6,44765,2570,2,3,2,5,2,0,0,6,122,152.6,185.7,68.0,40.3,1.66,0.62,2.28,0.4,0.15,0.55,1.68,22,5.25,1,1,1,6.0,6.8,6.8
125,Georginio,Georginio,Rutter,5,4,54,-1,0,a,100,,2026-08-26T16:00:07.608056Z,1.0,5,5.0,90,1,0.5,217,364,0,1,1,0,0,0,0,0,22,19.8,11.4,15.0,4.6,0.08,0.44,0.52,0.08,0.44,0.52,0.29,7,7.0,,,,0.9,1.0,1.0
126,O'Riley,Matt,O'Riley,5,3,54,-1,0,a,,,,0.2,1,1.0,6,0,0.1,46,54,0,0,0,0,0,0,0,0,4,2.2,10.5,0.0,1.3,0.00,0.01,0.01,0.0,0.15,0.15,0.6,1,15.0,3,,,0.2,0.2,0.2
127,Gomez,Diego,Gómez Amarilla,5,3,50,0,0,a,,,,3.4,17,3.4,365,5,4.2,535,6058,0,2,2,5,0,0,0,0,64,55.2,80.8,122.0,25.8,0.79,0.76,1.55,0.19,0.19,0.38,1.73,27,6.66,,,5,3.4,3.4,3.4
128,Buonanotte,Facundo,Buonanotte,5,3,50,0,0,u,0,Has joined Elche on loan for the rest of the season,2026-08-10T14:03:07.561436Z,0.0,0,0.0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
129,Ayari,Yasin,Ayari,5,3,54,-1,0,a,100,,2026-08-30T18:00:07.935334Z,2.6,13,3.2,260,4,0.4,150,177,1,0,2,1,1,0,0,0,67,50.4,36.6,51.0,13.4,0.64,0.10,0.74,0.22,0.03,0.25,1.39,16,5.54,,4,2,2.4,2.6,2.6
130,Wieffer,Mats,Wieffer,5,2,49,-1,0,i,0,Knee injury - Unknown return date,2026-09-04T09:30:08.612904Z,1.4,7,3.5,156,2,0.2,1,248,0,0,1,4,0,0,0,1,38,37.0,35.5,10.0,8.3,0.12,0.13,0.25,0.07,0.08,0.15,1.83,15,8.65,,,,1.4,0.0,0.0
132,Howell,Harry,Howell,5,3,45,0,0,u,0,Has joined Leicester City on loan for the rest of the season,2026-08-17T13:53:19.019938Z,0.0,0,0.0,0,0,0.0,0,28,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
133,Watson,Tom,Watson,5,3,50,0,0,u,0,Has joined Leicester City on loan for the rest of the season,2026-08-03T14:05:44.459483Z,0.0,0,0.0,0,0,0.0,0,1,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
134,Oriola,Nehemiah,Oriola,5,3,45,0,0,a,,,,0.0,0,0.0,0,0,0.2,33,105,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
135,Yohanna,Zadok,Yohanna,5,3,49,-1,0,i,0,Unspecified injury - Expected back 10 Oct,2026-09-10T13:00:08.617941Z,0.2,1,1.0,12,0,0.0,1,63,0,0,0,0,0,0,0,0,3,0.2,1.3,0.0,0.2,0.00,0.03,0.03,0.0,0.22,0.22,0.0,0,0.0,,,,0.2,0.0,0.0
137,Tzimas,Stefanos,Tzimas,5,4,54,-1,0,i,0,Knee injury - Unknown return date,2026-07-23T12:01:23.432796Z,0.0,0,0.0,0,0,0.0,5,9,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
138,Kostoulas,Charalampos,Kostoulas,5,4,55,0,0,a,,,,3.8,19,3.8,295,4,1.0,5664,460,1,2,1,5,0,0,0,1,70,47.6,27.8,89.0,16.3,1.20,0.05,1.25,0.37,0.02,0.39,2.07,23,7.02,,,,3.5,3.8,3.8
139,Ferguson,Evan,Ferguson,5,4,50,0,0,i,0,Ankle injury - Expected back 10 Oct,2026-07-23T12:01:23.448357Z,0.0,0,0.0,0,0,0.0,10,34,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
328,Struijk,Pascal,Struijk,5,2,49,-1,0,a,100,,2026-08-15T20:30:07.523574Z,0.6,3,1.0,30,1,0.2,30,71,0,0,0,0,0,0,0,0,12,11.4,0.9,0.0,1.2,0.00,0.01,0.01,0.0,0.03,0.03,0.66,6,18.0,,,,0.6,0.6,0.6
504,Vuskovic,Luka,Vušković,5,2,50,0,0,a,,,,5.0,25,5.0,364,5,3.2,2541,1240,1,0,2,5,0,0,0,2,74,107.6,16.4,70.0,19.4,0.46,0.07,0.53,0.11,0.02,0.13,1.69,31,7.66,,,,5.0,5.0,5.0
594,David,Promise,David,5,4,59,-1,-1,a,,,,0.2,1,0.5,23,0,0.2,240,201,0,0,0,0,1,0,0,0,-4,0.0,3.7,4.0,0.4,0.42,0.00,0.42,1.64,0.0,1.64,0.55,0,0.0,2,,,0.2,0.2,0.2
600,Osman,Ibrahim,Osman,5,3,50,0,0,a,,,,0.6,3,1.0,40,0,0.0,6,10,0,0,0,1,0,0,0,0,15,7.2,17.8,19.0,4.2,0.05,0.07,0.12,0.11,0.16,0.27,0.72,4,9.0,,,,0.6,0.6,0.6
605,Yalcouyé,Malick,Yalcouyé,5,3,45,0,0,a,,,,3.8,19,4.8,231,3,4.1,5310,1827,2,0,1,4,0,0,0,1,87,107.0,60.0,105.0,27.2,1.42,0.27,1.69,0.55,0.11,0.66,2.51,18,7.01,,,,4.2,3.8,3.8
614,Hadjam,Jaouen,Hadjam,5,2,45,0,0,a,,,,0.0,0,0.0,0,0,0.0,55,16,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
624,Cozier-Duberry,Amario,Cozier-Duberry,5,3,50,0,0,u,0,Has joined Middlesbrough on loan for the rest of the season,2026-09-02T15:38:15.552951Z,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
639,Andrés,José María,Andrés Baixauli,5,3,55,0,0,a,,,,1.7,5,2.5,42,1,0.0,39,16,0,1,0,0,0,0,0,0,12,18.8,13.1,2.0,3.4,0.24,0.02,0.26,0.51,0.04,0.55,0.47,4,8.57,,,,0.9,1.7,1.7
652,Azeez,Femi,Azeez,5,3,55,0,0,i,0,Hamstring injury - Expected back 10 Oct,2026-09-04T11:30:08.661589Z,0.0,0,0.0,0,0,0.0,3,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
658,Ibrahim,Younes,Ibrahim,5,3,45,0,0,a,,,,0.0,0,0.0,0,0,0.0,40,19,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
28,Martinez,Emiliano,Martínez Romero,6,1,50,0,0,a,,,,1.8,9,2.2,360,4,4.9,946,3902,0,0,0,10,0,0,18,0,61,119.0,20.0,0.0,13.9,0.00,0.01,0.01,0.0,0.0,0.0,1.87,0,0.0,,,,1.8,1.8,1.8
40,Rogers,Morgan,Rogers,6,3,77,2,0,a,,,,5.8,29,5.8,437,5,40.0,21047,6288,3,1,0,12,1,0,0,2,135,149.0,119.5,110.0,37.8,1.72,1.23,2.95,0.35,0.25,0.6,1.8,31,6.38,,3,,3.8,5.8,5.8
101,Henderson,Jordan,Henderson,6,3,49,-1,0,a,100,,2026-08-09T09:30:07.136250Z,0.4,2,2.0,90,1,0.0,71,15,0,0,0,3,0,0,0,0,16,0.0,0.0,0.0,0.0,0.00,0.08,0.08,0.0,0.08,0.08,2.65,10,10.0,,,,0.4,0.2,0.4
136,Welbeck,Danny,Welbeck,6,4,59,-1,0,a,100,,2026-08-20T14:00:07.949090Z,0.8,4,1.3,85,1,1.0,2395,1356,0,0,0,1,0,0,0,0,15,7.2,10.9,6.0,2.4,0.00,0.14,0.14,0.0,0.15,0.15,2.11,5,5.29,,,,0.7,0.8,0.8
140,Sánchez,Robert,Lynch Sánchez,6,1,49,-1,0,u,0,Has joined Como on loan for the rest of the season,2026-09-02T16:20:41.841936Z,0.4,2,2.0,90,1,0.7,0,689,0,0,0,2,0,0,4,0,6,21.4,0.0,0.0,2.1,0.00,0.01,0.01,0.0,0.01,0.01,1.33,0,0.0,,,,0.4,0.0,0.0
141,Jörgensen,Filip,Jörgensen,6,1,50,0,0,u,0,Has joined RC Strasbourg on loan for the rest of the season,2026-08-12T14:07:02.607115Z,0.0,0,0.0,0,0,0.0,0,5,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
142,James,Reece,James,6,2,54,-1,0,d,75,Hamstring injury - 75% chance of playing,2026-09-18T10:30:09.719371Z,0.6,3,0.8,292,3,6.4,99,14619,0,0,0,7,1,0,0,0,24,56.2,42.6,49.0,14.8,0.33,0.26,0.59,0.1,0.08,0.18,1.51,13,4.01,,1,1,0.6,0.4,0.4
143,Chalobah,Trevoh,Chalobah,6,2,55,0,0,u,0,Has joined Como permanently,2026-08-10T14:03:50.769483Z,0.0,0,0.0,0,0,0.1,0,46,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
144,Gusto,Malo,Gusto,6,2,50,0,0,a,,,,0.8,4,1.0,272,3,1.0,289,1225,0,0,0,7,0,0,0,0,12,32.0,37.2,13.0,8.2,0.08,0.12,0.20,0.03,0.04,0.07,1.16,15,4.96,,,,0.8,0.8,0.8
145,Fofana,Wesley,Fofana,6,2,50,0,0,a,100,,2026-07-23T12:01:23.464591Z,1.6,8,2.0,312,4,0.2,382,193,0,0,0,7,1,0,0,0,35,77.6,28.4,4.0,11.0,0.00,0.08,0.08,0.0,0.02,0.02,1.63,47,13.56,,,,1.6,1.6,1.6
146,B.Badiashile,Benoît,Badiashile Mukinayi,6,2,45,0,0,u,0,Has joined Napoli on loan for the rest of the season,2026-08-25T14:03:47.079414Z,0.0,0,0.0,0,0,0.0,0,8,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
148,Hato,Jorrel,Hato,6,2,45,0,0,a,,,,1.6,8,2.0,258,4,0.9,129,1481,0,2,0,9,0,0,0,0,14,77.0,47.1,15.0,14.0,0.01,0.21,0.22,0.0,0.07,0.07,1.68,18,6.28,,,,1.8,1.6,1.6
149,Colwill,Levi,Samuels Colwill,6,2,48,-2,-1,a,,,,0.6,3,0.8,341,4,0.9,191,1119,0,0,0,9,1,0,0,0,17,46.0,14.2,11.0,7.2,0.01,0.05,0.06,0.0,0.01,0.01,1.76,26,6.86,,,,0.6,0.6,0.6
150,M.Sarr,Mamadou,Sarr,6,2,45,0,0,u,0,Has joined Real Sociedad on loan for the rest of the season,2026-08-29T00:34:23.077418Z,0.0,0,0.0,0,0,0.0,0,24,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
151,Acheampong,Josh,Acheampong,6,2,45,0,0,a,,,,1.0,5,1.2,221,2,0.4,73,291,0,0,0,7,0,0,0,0,5,41.6,4.1,6.0,5.1,0.00,0.03,0.03,0.0,0.01,0.01,1.92,20,8.14,,,,1.1,1.0,1.0
152,Palestra,Marco,Palestra,6,2,53,-2,0,d,50,Thigh injury - 50% chance of playing,2026-08-24T18:30:07.421239Z,0.0,0,0.0,0,0,0.6,14,565,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
154,Palmer,Cole,Palmer,6,3,97,2,0,a,100,,2026-08-24T22:00:07.971542Z,5.6,28,5.6,442,5,26.9,7260,13654,2,2,0,12,1,0,0,3,148,131.6,120.0,124.0,37.6,1.31,0.79,2.10,0.27,0.16,0.43,1.78,29,5.9,1,,2,2.9,5.6,5.6
156,Neto,Pedro,Lomba Neto,6,3,65,0,0,a,,,,2.8,14,2.8,332,4,1.4,697,1256,1,0,0,8,0,0,0,0,81,72.4,84.8,83.0,24.0,0.68,0.58,1.26,0.18,0.16,0.34,1.8,28,7.59,,2,3,2.2,2.8,2.8
157,Estêvão,Estêvão,Almeida de Oliveira Gonçalves,6,3,63,-2,0,a,,,,0.8,4,1.0,23,0,0.7,235,622,0,0,0,1,0,0,0,0,17,8.4,1.3,38.0,4.9,0.07,0.07,0.14,0.27,0.27,0.54,3.95,2,7.83,2,4,,0.6,0.8,0.8
158,Gittens,Jamie,Bynoe-Gittens,6,3,59,-1,0,a,,,,0.0,0,0.0,0,0,0.0,23,25,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.00,0.00,0.00,0,0,0,0,0,0,,,,0.0,0.0,0.0
159,Caicedo,Moisés,Caicedo Corozo,6,3,53,-2,0,d,50,Calf injury - 50% chance of playing,2026-08-30T16:00:08.393562Z,0.2,1,1.0,13,0,1.1,52,1279,0,0,0,0,0,0,0,0,3,0.0,0.1,0.0,0.0,0.00,0.00,0.00,0.0,0.0,0.0,0.48,0,0.0,,,,0.2,0.1,0.1
161,Lavia,Roméo,Lavia,6,3,50,0,0,a,,,,2.2,11,2.8,258,4,0.2,78,397,1,0,0,8,1,0,0,0,61,65.8,29.1,66.0,16.1,0.75,0.11,0.86,0.26,0.04,0.3,1.77,31,10.81,,,,2.2,2.2,2.2
